component1,component2,component3,component4,class
-0.000931191,-0.00497387,0.00500845,0.005169017,0
0.005249318,-0.004144985,0.002663997,0.004844344,0
0.002174481,0.002782173,0.000776748,0.000525054,0
0.009174599,-0.007403268,0.002540678,-0.00080348,0
-0.000751022,0.004814226,0.00073179,0.006721828,0
0.002774719,0.003157909,0.000501503,0.002707854,0
0.002165273,0.003478168,0.00030086,0.004871993,0
0.002066536,0.002660021,0.001082321,0.003980622,0
0.001292539,-0.001019271,0.002716414,0.005396858,0
0.001264615,0.006780419,-0.000937919,0.003693487,0
0.002230059,0.001013764,0.001504522,0.003679396,0
0.007824124,-0.003588026,0.000829314,-0.007119552,0
-0.012529871,-0.020237511,0.008276841,-0.000461721,1
0.002651941,0.005243095,-0.000744706,-0.000778932,0
-0.000123662,0.010030702,-0.001682974,-0.001983792,0
0.001394857,0.002993282,0.001231218,0.004115907,0
0.004399109,0.000418557,0.001023547,0.001600147,0
0.004339066,0.003167573,-0.00039793,-0.001038521,0
-0.009047498,0.012830234,-0.000454604,-0.031984454,0
0.000485219,-0.000910399,0.002859365,0.004933552,0
0.00486732,0.000212302,0.000660037,0.001606431,0
0.004780686,-0.000938346,0.001558254,-0.003329161,0
0.006196771,-0.003834079,0.002219173,0.003860157,0
-0.000965412,-0.001376953,0.003416162,0.004789722,1
0.003398169,0.003739957,-0.000177682,-0.000754506,0
0.002670956,0.005422446,-0.000989476,0.003539762,0
-0.0042358,0.004236574,0.002475686,0.005560178,0
-0.009210595,-0.016986306,-0.014108643,-0.000834644,1
0.004157647,-0.000940789,0.001883449,0.001335959,0
-0.003879585,-0.000428718,0.003769663,0.005570609,0
0.005496132,-0.002642685,0.001846191,0.00415486,0
0.009164114,-0.007752496,0.002763936,0.003322201,0
-0.015257203,0.001287299,0.005733769,0.003290164,0
-0.013599798,-0.021895868,-0.00369579,-0.002371273,1
0.000573117,0.004926523,0.000335681,0.004014018,0
0.002334163,0.002062965,0.000852802,0.005857641,0
-0.002631138,0.000844611,0.003301034,0.005047865,0
0.003651761,0.003983828,-0.00080238,-0.004691202,0
0.000705261,0.006783326,-0.000446502,0.003983765,0
-0.001825377,0.005660236,0.001541306,0.004739293,0
0.004092894,0.002406126,7.98E-07,0.00332411,0
-0.00150511,0.003765745,0.000562638,-0.025797999,1
0.002311605,0.005117685,-0.000565272,-0.00586404,0
-0.015564655,-0.018658168,0.006998058,-0.001120194,1
0.004907807,0.00264861,-0.000537839,0.000475959,0
-0.008313788,-0.012138398,0.006995155,0.002556623,1
-0.007725717,0.008495154,0.002301102,0.004659967,0
0.00881604,-0.003985164,0.000970944,-0.000386037,0
-0.001749242,0.006815216,-0.00071166,-0.021383552,0
-0.028137954,-0.008826388,-0.00104394,-0.003576689,1
0.002438438,0.001423814,0.001213852,0.003384768,0
0.007651689,-0.008144598,0.003576471,0.00464907,0
0.001317466,0.002151821,0.001645691,0.002815374,0
0.006882182,-0.005324574,0.002686794,-0.003421712,0
0.004943921,0.002284126,-0.000333425,0.005666818,0
0.005004582,0.001801909,-0.000135245,0.001050307,0
-0.001159302,0.008146753,-0.000794507,-0.012421238,0
-0.002404461,0.004108421,0.001983563,0.004274727,0
-0.001401529,0.005411673,0.000945183,0.004175528,0
0.001660595,0.002488465,0.001230175,0.000561393,0
0.005554493,0.001179307,-0.000140937,-0.00268982,0
-0.000861761,0.000733193,0.002561741,0.005445241,0
0.000811276,0.004670163,0.0006765,0.002354166,0
0.00245862,0.006252491,-0.001019935,0.001153922,0
0.006177838,0.008685425,-0.049749042,0.006423445,0
-0.002992772,-0.030471099,-0.003681655,-0.001087591,1
-0.019526397,-0.003188487,0.00557545,0.001217394,0
-0.003654121,0.002868059,0.00244292,0.005611579,0
0.001797135,0.005821544,-0.00050756,0.00560288,0
0.008717969,-0.004037112,0.000834988,7.48E-05,0
0.001091868,0.008454491,-0.001505695,0.002441397,0
-0.00397483,0.003614715,0.002717556,0.00475526,0
0.001177362,-0.030572833,-0.011549813,-0.000574642,1
-0.001868083,-0.028168436,-0.00796431,-0.000586935,1
0.004904502,-0.004744595,0.003333639,0.000605509,0
0.005061316,0.000803766,0.000525667,-3.80E-05,0
0.00562728,-0.00471955,0.003012137,0.001016398,0
0.002287061,0.006675705,-0.001304863,0.00096702,0
-0.001084541,0.006639822,0.000752586,0.003652817,0
-0.001629541,0.001926622,0.002704989,0.004944757,0
0.001706707,0.005009912,-0.000584103,-0.010210349,0
0.003788779,0.004433436,-0.000902947,-0.000451467,0
0.002511947,0.002555004,0.00082543,-0.000736277,0
-0.000548758,0.010569419,-0.001610759,-0.001331904,0
-0.004935823,0.004262315,0.002337627,0.006213773,0
0.002841149,0.002642504,0.000186338,-0.01065294,0
0.004593045,0.001368525,0.000113946,-0.006106478,0
0.00672582,-0.003605697,0.001931452,-0.000936642,0
0.001012909,0.008695395,-0.001452143,0.003205825,0
0.007531416,-0.021330442,-0.039864712,0.000739673,1
0.00093039,0.00574175,-0.000204721,-0.003593604,0
0.004864949,0.000464172,0.00083337,0.003202698,0
0.005636196,-0.002427906,0.001838754,0.002674465,0
0.000682161,0.004103242,0.000911163,0.004120613,0
0.002530267,0.001140729,0.001461986,0.003707068,0
0.004990222,0.003006602,-0.000660323,0.002673344,0
-0.006505843,-0.002016062,0.005473891,0.004656807,0
0.007526639,-0.006352383,0.002909908,0.001157885,0
0.001651569,0.005580694,-0.00021818,-0.00492449,0
0.006882559,-0.002733719,0.001361798,0.001761804,0
-0.000394576,-0.003846513,0.00304343,-0.038977052,0
0.006070258,-0.0025452,0.001610067,-0.005103234,0
0.005815867,0.001129398,-5.30E-05,0.002277249,0
-0.002851729,0.008183022,0.000715719,0.003530092,0
0.007034631,-0.003456795,0.001537098,0.004727473,0
0.000526669,0.006810837,-0.000349618,0.003360583,0
0.002204638,0.007265941,-0.001524967,0.004069227,0
-0.009852899,0.005346985,0.004176681,0.004485503,0
-0.003485299,0.004192798,0.002616466,0.003411847,0
-0.020816694,-0.004201249,-0.008136852,-0.000722948,0
-0.030784742,0.000879541,-0.004831348,-0.002386942,0
-0.02527773,0.000381902,-0.002613269,-0.000445931,0
-0.000662712,0.003800528,0.001337254,0.004552758,0
0.001884747,0.002685234,0.000951438,-0.004497677,0
0.002417013,0.004040063,-0.000218466,-0.007938431,0
0.002618508,0.003670628,3.29E-05,0.004054003,0
0.002970115,-0.005525096,0.00326948,-0.026383208,0
0.004785067,0.002175456,-0.000176405,-0.002659594,0
0.001762952,0.005156309,-0.00040576,0.005272807,0
0.000294345,0.007028182,-0.000440263,0.004713671,0
-0.001139591,0.007100197,0.000192458,0.005391788,0
0.005423521,-0.000116668,0.000916423,0.002098468,0
0.002867424,0.001822212,0.000219111,-0.013707557,0
0.008236891,-0.003901509,0.001305296,-0.000674167,0
0.00407272,-0.002912175,0.002706257,0.003533854,0
0.000158931,0.004552231,0.000987184,-0.000817938,0
-0.002150897,0.006653228,0.000909307,0.003788284,0
0.000334166,0.002567712,0.001670225,0.005685061,0
0.008170842,-0.008386417,0.003450954,0.004975479,0
0.006918103,-0.004432171,0.002030059,-0.006606573,0
0.00276865,-0.028056886,-0.009040332,0.000844166,1
0.002657002,0.000524998,0.00143104,0.004658774,0
-0.020041961,-0.004379705,0.005939192,0.00081866,0
0.003691215,0.001002916,0.001004357,-0.000170325,0
-0.002868507,-0.001242117,0.002849891,-0.041631021,0
0.005031879,0.000825759,0.000427268,0.002348496,0
0.008863721,-0.004663803,0.001324254,-0.00168854,0
0.001472018,0.00467362,0.000158231,0.003971857,0
0.008751249,-0.009775767,0.003704109,0.004765978,0
0.00333856,-0.002334174,0.002480388,0.004802266,0
0.001478015,0.001829663,0.001392299,0.003635507,0
0.004247217,-0.001936101,0.002212449,0.001275616,0
-0.002454959,0.006108311,0.001489005,0.001576099,0
-0.000397288,0.007312937,-2.95E-05,0.003153757,0
-0.023214304,-0.001084136,-0.013897314,-0.001380414,0
-0.01563008,-0.010340983,0.008838347,0.000987432,0
-0.00081782,0.005463325,0.000920744,0.003271518,0
0.001079031,-0.006855565,0.005824807,0.003477209,0
0.00513322,0.001530526,-6.49E-05,-0.002472834,0
0.008927401,-0.004652567,0.001392864,0.000741091,0
0.002388723,0.003891992,0.000540964,0.002408895,0
0.0017066,0.004788237,-1.05E-05,0.002889901,0
-0.009573857,-0.006621111,0.008035025,0.003294187,0
0.000438371,0.009590587,-0.001789526,0.002031452,0
0.004435133,-9.29E-05,0.001336559,-0.002752031,0
-0.001549039,0.005283889,-0.000126675,-0.023689258,0
-0.019915012,0.002344243,0.005531671,0.002383183,0
-0.028366493,-0.001449174,0.001572845,-0.001505105,0
0.002830605,-0.001390855,0.002399877,0.005230731,0
0.003272045,0.000347715,0.00172126,0.003444074,0
0.003682748,-0.00040397,0.001297395,-0.010897701,0
0.00174673,0.001074641,0.001844763,0.004107496,0
-0.002076007,-0.001817394,0.003991062,0.005294051,0
0.002784456,0.004315614,-0.000137677,-0.000753973,0
-0.001835434,0.0064531,-0.00044291,-0.021316281,0
0.004416826,0.000795975,0.000649349,-0.003225655,0
0.004708194,0.002864665,-0.00041283,-0.000621511,0
0.006006811,0.001332998,-0.000387813,0.001474866,0
-0.00043609,0.000372442,0.002941536,0.004958394,0
-0.017447546,0.000597643,-0.022444831,-2.56E-05,0
-0.002004208,0.01128297,-0.001395057,0.001924067,0
0.006924112,-0.002392138,0.001244405,0.000342732,0
0.001954766,0.003321129,0.000696059,0.002424406,0
-0.022036205,0.006621219,0.003871594,0.002649365,0
0.005319955,0.000884809,0.000274653,0.000276414,0
-0.002518463,-0.010064624,0.007130631,0.004341916,0
-0.0003499,0.007794623,-0.001044921,-0.011805088,0
0.007103929,-0.005092758,0.002188158,0.005215086,0
0.003002021,0.004945654,-0.000853044,-0.003767438,0
0.004174137,0.003128924,-0.000296009,0.001588563,0
0.004297054,0.00147556,0.000296128,-0.00489803,0
0.001872303,0.006334217,-0.000807872,-0.001794107,0
-0.000450174,0.002154256,0.001838571,0.004266136,0
0.000182345,0.006276881,-0.000130793,0.003799429,0
0.003261797,0.005715549,-0.001167218,0.001281941,0
-0.001351824,0.000383304,0.003056646,0.005673354,0
0.000966722,-0.002091905,0.003607108,0.00304012,0
0.003551795,-0.006463271,0.003925234,0.004911162,1
0.001291185,0.008367155,-0.001356936,0.001450338,0
-0.000212177,0.001615334,0.002029458,0.005689083,0
-0.014043137,0.003049542,0.006070038,0.00365974,0
-0.027747968,-0.009410631,0.0012821,-0.003325754,0
-0.001177929,0.003857367,0.000946499,0.006784998,0
-0.002856052,0.003940475,0.002347844,0.00504616,0
0.004766697,-0.022547692,-0.020252928,0.001640697,1
-0.001549354,0.005283236,0.001294798,0.004416493,0
0.000831445,-0.002215928,0.00378891,0.00420449,0
0.001476159,0.007099155,-0.000976175,0.002493728,0
0.007146795,-0.002883622,0.000800611,-0.007790071,0
0.000886097,-0.000409719,0.002835409,0.004220239,0
0.008971693,-0.006445881,0.002339701,0.003252735,0
-0.007626226,-0.01754359,0.008991789,0.00165724,1
0.001696681,0.007227262,-0.001174811,-0.002667072,0
-0.01506111,0.007910018,0.003364789,0.004525573,0
0.002743448,0.004516152,-0.000239803,-0.000797767,0
0.004076831,0.003616074,-0.000519395,-0.000302691,0
0.000347198,0.005474041,0.000328969,0.00069962,0
0.008587352,-0.005503885,0.002038394,-0.001030483,0
0.001750733,0.003849149,0.000356111,-0.009211076,0
-0.006338563,0.001109103,0.004192608,0.005037636,0
0.002553593,0.00235006,0.000425455,0.006888325,0
0.004305595,-0.009892827,0.005432276,0.004910025,1
0.002203798,0.005749623,-0.000574487,-0.000364538,0
0.004179816,-0.004347698,0.003488068,0.001246261,0
0.002483192,0.006583244,-0.001246335,0.00239258,0
0.003984997,0.003178493,-0.000654489,-0.005267595,0
0.00395535,0.001604195,-0.000206136,-0.010858875,0
0.00408608,3.09E-05,0.001377405,-0.000835245,0
0.001151923,0.005759276,-0.000266562,0.002076465,0
-0.002456569,0.003381344,0.001978164,0.005590694,0
0.0038727,0.002347668,0.0002591,0.003812507,0
-0.007203836,0.002437019,0.003812535,0.005007872,0
0.004441194,0.00310315,-0.000524376,-0.001594956,0
0.006966031,-0.004519187,0.001555871,-0.012210246,0
0.000219175,0.00095805,0.002382257,0.004425607,0
-0.000242365,0.003878993,0.001009184,0.006144232,0
0.002420507,0.004301556,-0.000312493,-0.007494467,0
0.004364037,0.000744523,0.00088853,-0.003014647,0
0.003392696,0.004091432,-0.000311242,0.000207462,0
0.001935388,0.000838249,0.001918771,0.0040633,0
0.000540801,0.007359924,-0.000830821,-0.006042087,0
0.004492124,-0.001220598,0.001712726,0.002631693,0
-0.001120232,0.010688766,-0.001403325,0.001570393,0
0.004146414,0.001956883,0.000282464,-0.002411212,0
0.00578482,-0.003868801,0.002477544,0.002492563,0
-0.010512153,0.002369094,0.004651334,0.004491686,0
0.002992656,0.00573982,-0.001017955,0.002590264,0
0.00317779,0.004081935,-0.000461675,-0.002121888,0
-0.009525936,-0.000117273,0.004572727,0.004591237,0
-0.000443453,0.002046885,0.001029753,-0.024876642,0
0.002473705,-0.025064133,-0.034491455,-0.001257834,1
0.00451084,0.000389155,0.000743434,-0.002341305,0
-0.009017323,-0.017655885,0.007853879,0.001238435,1
-0.008946408,-0.016515635,0.008883155,0.001549654,1
-0.000340465,0.007179963,-0.000174937,-0.003869841,0
-0.003479597,0.002716281,0.002697792,0.005578558,0
0.001285784,-0.005741958,0.004325897,0.005235193,0
0.003687467,-0.023126027,0.007978722,0.00357017,1
0.002979461,0.003870536,-0.000154531,0.003850898,0
0.003285668,0.000579334,0.001400386,0.002402174,0
0.000929615,0.002400307,0.001685207,0.003204805,0
0.001808221,0.00189826,0.001620512,0.00328074,0
0.003595452,0.000103789,0.00150165,0.001126011,0
-0.005392061,-0.0038231,0.004758768,0.005095992,0
0.009312466,-0.029949351,-0.009172832,0.002416687,1
0.005619678,-0.000336655,0.000650787,-0.005275585,0
0.004007968,0.000857708,0.000946887,0.003669813,0
-0.002221175,0.003994497,0.00204378,0.004390141,0
0.007332999,-0.005642835,0.002604609,-0.001596954,0
-0.001395363,0.003807372,0.00173516,0.005819326,0
-0.003852894,0.006040145,0.002238972,0.00331522,0
-0.005304592,0.007325518,0.001914088,0.005303029,0
0.00584034,-0.001660328,0.001267681,0.000810698,0
-0.003184282,0.004836575,0.00188507,0.005132008,0
-0.0118537,0.000943155,0.005329901,0.004053767,0
0.001398282,-0.000387052,0.002530339,0.005609682,0
0.000325999,-0.011486197,0.007282453,0.004117002,0
0.001547756,0.005395035,-0.00016538,0.003201618,0
-0.001546993,0.006499935,0.000730457,0.004762688,0
-0.002500173,0.007511422,0.000709221,0.00429592,0
0.002029494,-0.029269753,-0.009587279,0.000239882,1
0.001717138,0.004351421,0.000152192,0.004741809,0
0.003428103,-0.003762245,0.003344872,0.003739212,0
-0.006063432,-0.025759156,-0.002444066,-0.000692441,1
-0.005514135,0.001063893,0.003988242,0.00529131,0
0.007948339,-0.002078699,0.000412672,0.002573453,0
-0.001341231,0.004492807,0.000357358,-0.023457367,0
-0.003937294,0.005313816,0.002164748,0.004375664,0
-0.003676289,0.001463817,0.003085448,0.00612182,0
0.003992785,0.003442265,-0.000252236,0.003602307,0
-0.005553617,-0.017966809,-0.0086945,0.000681062,1
0.002541835,0.002862761,0.000224288,-0.009261908,0
0.003160196,0.004156877,-0.000362979,0.005351788,0
0.002526747,0.003741892,-0.00038101,-0.009399605,0
-0.013961273,-0.022297674,-0.018886589,-0.004262324,1
-0.026628386,-0.005431976,0.005598917,-0.001539683,0
-0.022265859,0.008378075,0.005308109,0.002944049,0
-0.025793868,-0.001275888,0.007265535,-0.000182475,0
-0.025381354,0.001095635,0.005677184,0.000415828,0
-0.007433237,0.007127925,0.003070863,0.004333893,0
-0.012703554,0.000221738,0.005822832,0.00393338,0
-0.017349155,-0.012364605,0.011419322,3.49E-05,0
-0.019934323,0.001407313,-0.017381414,-8.92E-05,0
4.90E-05,0.007636944,-0.000695391,-0.006779693,0
-0.002192212,0.007399687,0.00069411,0.004497446,0
-0.000164158,-0.014429724,0.008206015,0.004001102,1
-0.000134484,0.007456709,-0.000449239,0.00432201,0
-0.016366903,0.002703049,-0.000922766,0.003127594,0
0.00427364,0.000405271,0.001022858,-0.000803086,0
-0.001883269,0.007629721,0.000143447,0.005245152,0
-0.007707082,0.000258179,0.004034114,0.005227307,0
-0.013483388,-0.002726203,0.005558761,0.00316191,0
0.002867963,-0.004032554,0.003615626,0.003746557,0
-0.019524336,0.00437235,0.002787078,0.002855727,0
-0.00977522,0.00470598,0.00391412,0.00474651,0
-0.011810749,0.001321463,0.00533466,0.004070628,0
-0.005324177,-0.022758817,0.011540551,0.00122908,1
-0.015735769,-0.001990068,0.006120153,0.00250409,0
-0.002799653,0.006299446,4.75E-05,-0.025152195,0
-0.001041898,0.012030471,-0.00226068,-0.001444372,0
0.001471163,0.005509085,-2.69E-05,0.002917681,0
0.004018573,-0.000381825,0.001585485,-0.000904112,0
0.002400289,0.002454518,0.000933704,0.003561859,0
0.003108895,-0.002433093,0.002877423,0.005197543,0
0.00280593,-0.008626427,0.005297621,0.005377071,0
0.004304708,0.002894441,-0.000485581,-0.003970833,0
0.001449821,0.002990447,0.000958116,0.001500658,0
0.003460994,0.003518495,-0.000184172,-0.004092941,0
-0.005230282,-0.020974961,-0.001019039,0.000796059,1
0.004194024,-0.001422046,0.001875698,-0.003188892,0
0.00106,0.007728986,-0.001296751,-0.003165645,0
-0.004509184,-0.002615847,0.004283227,0.005433706,0
-0.030698529,-0.002941314,-0.011200316,-0.004046713,0
0.005680435,-0.001377085,0.001398639,0.003524005,0
0.004537116,-0.000981853,0.001564597,0.004167882,0
-0.010257569,-0.019467928,0.006313293,0.000243458,1
0.00234221,0.004900997,-0.000294098,0.003088712,0
-0.017133288,0.004457564,0.005164081,0.003459955,0
-0.028100551,0.001068125,0.00683701,-0.000464166,0
-0.020051507,3.86E-05,0.006205854,0.001717672,0
0.004884212,-0.003877983,0.00274562,0.004795643,0
-0.000755829,0.000269513,0.003139612,0.004611583,0
0.00414823,-0.001191882,0.001971771,0.004236873,0
0.006448353,-0.003424771,0.00161872,-0.003512903,0
0.0006298,0.006775364,-0.000521986,0.004064959,0
-0.022173008,-0.006414094,0.005053986,-0.000379804,0
-0.028312511,0.000591553,-0.004870677,-0.001643887,0
-0.017249646,-0.004587969,0.008496899,0.001664767,0
-0.002285335,-0.007995516,0.006890111,0.004264532,0
0.006492668,-0.00019535,0.000140491,0.003132407,0
0.002934906,0.002752395,0.000548791,0.00166686,0
0.001646947,0.005715399,-0.00057082,0.003003604,0
0.00333811,0.005331806,-0.001002675,0.003257065,0
-0.001251828,0.007623363,-4.78E-05,0.006041176,0
-0.027350172,-0.000489801,-0.008434179,-0.001987384,0
0.010038703,-0.006115758,0.001365875,-0.001503663,0
0.008824548,-0.005696234,0.001854204,0.001418773,0
0.002648347,0.001539385,0.001120013,-0.007967735,0
-0.001019764,0.011457047,-0.001931712,0.001064634,0
0.004996691,-0.001596967,0.001595231,0.001218261,0
0.000165528,0.005035689,0.000578262,0.004990605,0
0.010019194,-0.006135557,0.001448645,0.002194899,0
-0.01839941,-0.004316619,0.006803171,0.001409491,0
0.004539679,0.003105669,-0.000495349,0.004842,0
-0.021282249,-0.006571658,-0.011003017,-0.001800899,0
0.003463438,0.000907712,0.00109212,0.002997282,0
-0.002484474,0.004580923,0.001873412,0.005138478,0
-0.002164816,-0.001628417,0.004441395,0.004509366,0
0.001892229,0.00459431,0.000248607,-2.17E-06,0
0.003969808,-0.003775551,0.002853819,0.005526516,0
-9.59E-05,0.010271466,-0.001615572,-0.000513099,0
0.007845138,-0.005726887,0.002422379,0.001207948,0
0.002508193,-0.000187139,0.002082336,0.004665741,0
0.003149799,0.001941666,0.000988679,0.003056148,0
-0.003347376,-0.022281772,0.010535355,0.001850534,1
-0.006711978,0.007837591,0.001556872,0.00558931,0
-0.00242753,0.003988809,0.002291828,0.004912995,0
-0.004436455,0.006053498,0.000747514,-0.030824275,0
-0.015614464,0.000673916,0.007376819,0.002935853,0
-0.0143758,-0.00935547,0.010004175,0.001449121,0
-0.003965014,0.0107421,-0.000215389,0.004786289,0
0.008232892,-0.003937959,0.001365226,0.000375926,0
0.008531822,-0.004605193,0.001640212,0.002209634,0
0.004644952,0.00017847,0.000901673,0.005086581,0
-0.013562373,-0.00455905,0.007122425,0.002788233,0
0.001328019,0.005100136,-2.26E-06,-0.002894405,0
0.006370773,-0.001578798,0.001155669,-0.000975165,0
-0.003793788,-0.02275963,-0.029812051,-0.002249999,1
0.003954483,-0.001977011,0.001211018,-0.019196702,0
-0.00474663,0.002150744,0.003597852,0.005441202,0
-0.000164084,0.010031442,-0.001555411,0.001415911,0
0.013067917,-0.02287892,-0.026500894,0.003604367,1
-0.008007701,-0.009149955,0.007847281,0.003211802,0
0.000553016,0.005405922,0.000316028,0.003346429,0
-0.007829341,-0.003725526,-0.022061078,0.002095468,0
0.008517361,-0.007362094,0.002535293,0.006055199,0
0.007033029,-0.002016676,0.000798676,0.004098088,0
0.009058375,-0.007126014,0.002557104,-0.000309649,0
0.001884096,0.004039881,2.95E-05,-0.008154458,0
0.008050615,-0.003377473,0.001049608,-0.001406599,0
-0.000924076,0.003672554,0.001340481,0.006643591,0
0.000836664,-0.003984517,0.003816412,0.005751154,0
0.003567039,0.004445421,-0.000669976,-0.000303088,0
0.00256575,0.002195025,0.000855292,8.80E-05,0
0.008511298,-0.011219363,0.004764,0.001512755,1
0.002644721,0.002228798,0.001081256,0.000601348,0
0.00090423,0.007589083,-0.000969436,-0.004213782,0
0.006611333,-0.008343332,0.00305743,-0.020262534,1
0.001814251,-0.025994639,0.009422752,0.002543457,1
-0.001760945,0.011153337,-0.001281468,0.004041514,0
0.000434289,0.003096442,0.001567453,0.004544526,0
0.008749857,-0.003562075,0.000704109,0.000606267,0
0.00644522,-0.003995543,0.002174478,0.003682912,0
0.000598756,0.007979132,-0.000826022,-0.000443175,0
-0.002140846,-0.013610432,0.008681006,0.003731923,1
-0.030300711,-0.007537722,0.005713673,-0.003257288,0
-0.019007422,-0.004605403,-0.004961546,0.000124336,0
0.001269404,-0.001017868,0.003310385,0.001252601,0
-0.027939436,-0.002993782,0.006913883,-0.001286397,0
-0.030754023,-0.000254626,-0.008936531,-0.003115488,0
-0.028111444,-0.006013332,0.004278918,-0.002297253,0
-0.030832309,0.002360021,-0.002871222,-0.001818632,0
-0.000907845,0.001013023,0.002807465,0.004792798,0
-0.012099019,-0.013631839,0.007885446,0.00122274,1
0.009006138,-0.01234144,0.005087507,0.00170015,0
0.004141554,-0.00486119,0.003626597,0.003073824,0
0.005088201,0.000260709,0.000534793,0.0034007,0
0.004641235,0.000241768,0.00098758,0.002105782,0
0.000853996,0.007781117,-0.001033931,0.004106558,0
0.00492003,-0.001027267,0.001485154,0.002350776,0
-0.001996417,0.003387488,0.002193304,0.004782922,0
-0.015530479,-0.005682422,0.001124594,0.001634282,0
0.005708224,0.000468142,0.000323217,0.001568609,0
0.000426249,-0.000226835,0.002414035,0.005516856,0
-0.013496448,-0.000812222,-0.001442106,0.00321244,0
-0.006144505,-0.029921947,-0.001936696,-0.00178448,1
-0.01708058,-0.010425848,0.008273313,0.00051883,0
-0.03368771,-0.002744847,-0.00740211,-0.004567819,0
0.007298347,-0.006339052,0.002548859,-0.010355582,0
-0.001841675,0.010115946,-0.018038852,0.007897815,0
0.003982032,0.00257752,-0.000538685,-0.007908227,0
0.002013581,0.002757924,0.00058125,-0.008468827,0
0.000221134,0.008941396,-0.001216987,0.001037587,0
-0.002114376,-0.000862009,0.003456989,0.005433481,0
0.006097728,-0.004777994,0.002747528,-0.000183754,0
-0.033165208,0.006421146,-0.020786777,-0.003573935,0
0.00046101,0.005365813,-7.04E-05,-0.011667317,0
0.003701663,0.003574597,-0.000353108,-0.001393658,0
-0.02544438,-0.002080865,-0.003819355,-0.001251258,0
-0.016579058,-0.000472539,0.007103106,0.002679015,0
-0.012921455,-0.004284151,-0.002410075,0.002499064,0
-0.024236355,-0.004112167,-0.009716318,-0.002013637,0
-0.022202188,0.002944501,-0.007673773,0.000676337,0
-0.022735585,0.003457647,0.007282316,0.001712307,0
-0.016987483,0.000240476,0.007507229,0.002559825,0
-0.007138343,0.005482275,0.003519044,0.004484746,0
-0.025475838,-0.006269738,0.00633251,-0.00132139,0
-0.027842893,-0.003922185,0.003284005,-0.001782929,0
-0.023043501,-0.004077405,-0.007590901,-0.001372355,0
-0.024978355,0.000179045,-0.013818324,-0.001634957,0
-0.000259382,-0.002175206,0.00406697,0.003751572,0
-0.022191267,-0.005261126,-0.010817182,-0.001749441,0
-0.02810258,0.00112834,-0.0068376,-0.001651476,0
-0.01734014,-0.006202065,-0.00730397,1.85E-05,0
-0.025476323,-0.000936523,0.005529631,-7.77E-05,0
-0.006796183,-0.011107478,0.009724739,0.002779621,0
-0.023899669,-0.003379731,-0.015419681,-0.002361824,0
0.002487446,0.003557246,0.000305919,0.004904402,0
0.001763553,0.004334308,0.000500883,0.000103929,0
0.004521278,0.002441947,-2.26E-05,-0.000957974,0
0.007480662,-0.007762259,0.002554575,-0.018151315,0
0.007283532,-0.002935078,0.000824885,-0.007128963,0
-0.000683216,0.003866147,0.001696915,0.004127574,0
0.00374025,-0.007068445,0.003226602,-0.030838089,0
-0.016243023,-0.000661627,-0.026126382,-0.000377154,0
0.001128574,0.000509965,0.002123432,0.004879909,0
0.008496796,-0.006596041,0.002312339,-0.007456752,0
-0.017278882,0.000686959,0.005489462,0.0026738,0
-0.000379309,0.003471862,0.001686923,0.004342864,0
-0.028759394,-0.003709588,-0.010599519,-0.003514158,0
-0.023615266,-4.66E-05,-0.014500898,-0.001317964,0
0.00339492,-0.000270317,0.001439025,0.005069191,0
0.003230639,-0.001043462,0.002249577,0.003992308,0
0.002577989,0.000648667,0.001637152,-0.003752368,0
-0.024404097,-0.008194751,0.000999283,-0.001942625,0
0.000143065,0.008685392,-0.001000871,0.002794543,0
0.007159924,-0.016454356,0.006355363,0.004554076,1
0.004194399,0.002177722,0.000134292,0.005701613,0
0.006989932,-0.001577001,0.000501211,2.60E-05,0
-0.026640713,-0.003448692,0.004716613,-0.001144218,0
0.009151036,-0.007005062,0.002260247,0.000517517,0
-0.002373156,0.012990671,-0.002044612,-0.003315494,0
0.002472603,0.00389539,-4.82E-06,0.003269305,0
0.003649038,0.004969569,-0.001077118,0.000474563,0
-0.008847711,-0.01509428,0.002628672,0.001401233,1
-0.020843751,-0.00764047,-0.012512216,-0.002098386,0
0.002331161,0.006266797,-0.000866976,0.001932437,0
-0.018286435,0.000272341,-0.019150969,-5.25E-06,0
-0.01603057,0.000215121,-0.002652974,0.002533317,0
0.004369259,0.001485996,0.000222825,0.004740924,0
0.008475748,-0.004041812,0.001083426,0.000837183,0
0.004686251,-0.001283548,0.00145736,-0.003636547,0
-0.003566227,-0.002632734,0.004334939,0.00558972,0
0.00778723,-0.001749823,0.000305747,0.004117248,0
0.007202428,-0.005777645,0.001863385,-0.015129121,0
0.006428591,-0.000525445,0.000168766,-0.003654802,0
0.004520212,0.000970936,0.000357587,-0.006594107,0
0.003998668,0.001204995,0.000771951,-0.001154052,0
0.00583832,0.001252097,-0.000105037,0.001398694,0
-0.014470525,9.30E-05,-0.0203627,0.001071095,0
-0.016062879,-0.015392603,0.00896872,-0.00033495,1
0.000242252,0.003480114,0.0008611,-0.013765271,0
0.004814189,-0.001226641,0.001444794,0.005268316,0
-0.010365462,-0.022989208,-0.003513677,-0.00157295,1
0.00476417,0.002724279,-0.000470654,0.003112932,0
-0.008802113,-0.029122055,-0.01375297,-0.003708126,1
-0.027081467,-0.002618858,-0.013183547,-0.002972448,0
